1er_nivel 2do_nivel PageRank Nombre Codigo latitud longitud id_pajek
2 31 0.000220371 "ROBLES / PADRE ALFREDO ARTEAGA" -33.3608544469891 -70.5088029558086 2380
2 32 0.00019747 "COLEGIO SAN PEDRO NOLASCO" -33.3995697729502 -70.5742419655696 1971
2 33 0.00019244 "MAMPATO" -33.3680354299594 -70.518976477294 359
2 34 0.000187747 "MEDINA / LOS QUINCHEROS" -33.3559473726176 -70.503678059166 2371
2 35 0.000181006 "PARADA 4 / INACAP (APOQUINDO)" -33.4087730757272 -70.5516974468218 2423
2 36 0.000175311 "ESTADIO PALESTINO" -33.3887225432705 -70.5446648792079 2052
2 37 0.000172392 "PADRE HURTADO / AV. LAS CONDES" -33.3945865877611 -70.5459512827366 368
2 38 0.000169333 "EL GABINO / LO BARNECHEA" -33.3535145637763 -70.5079562767563 362
2 39 0.000167952 "PDTE. KENNEDY / AV. LAS CONDES" -33.3870515813422 -70.5383355466411 371
2 40 0.000163062 "EL RODEO / PADRE ALFREDO ARTEAGA" -33.3517296605186 -70.510117716655 8735
2 41 0.00016076 "AV. LA DEHESA / RAUL LABBE" -33.3640982867337 -70.514222054787 4279
2 42 0.000153515 "HOSP. FACH" -33.395660225524 -70.5488086965977 367
2 43 0.000153163 "EL ROBLE / AV. LA DEHESA" -33.3624478091701 -70.5149672807727 456
2 44 0.000145753 "CAM. EL HUINGANAL / AV. PASEO PIE ANDINO" -33.3328296032337 -70.5069013677311 8745
2 45 0.000142658 "LA PASARELA / RAUL LABBE" -33.3619077839426 -70.505983813704 2445
2 46 0.000138717 "QUINCHAMALI / SAN JOSE E. DE BALAGUER" -33.3638648230865 -70.4992787321737 2377
2 47 0.000138569 "PARADA 5 / (M) ESCUELA MILITAR" -33.4143850419267 -70.5843167090213 2334
2 48 0.000138423 "CERRO SOMBRERO / AV. LAS CONDES" -33.389069322904 -70.5399837021197 370
2 49 0.000135745 "CAM. A FARELLONES / AV. LAS CONDES" -33.3670420936306 -70.4990537886046 2368
2 50 0.00013251 "PADRE ARTEAGA / RAUL LABBE" -33.3626668068633 -70.5088342401593 3963
2 51 0.000130293 "CIRCUNVALACION (N) / 1 NORTE" -33.3553205830366 -70.5025603754716 2386
2 52 0.000130257 "G. DE ALDERETE / AV. PDTE. KENNEDY" -33.3950567247605 -70.5616997014012 1973
2 53 0.000128561 "CIRCUNVALACION / CAMINO CERRO 18" -33.3561016432524 -70.5006178927762 2388
2 54 0.000125244 "HOMECENTER (LAS CONDES)" -33.3802625792896 -70.5301537336567 374
2 55 0.000124876 "OMAR PABST / AV. LAS CONDES" -33.3719845332514 -70.5161107434891 2443
2 56 0.000116783 "CAMINO DEL YUNQUE / CAMINO EL HUINGANAL" -33.3377841699249 -70.5103389742939 8752
2 57 0.000112491 "BASEL / AV. PASEO PIE ANDINO" -33.3311742407238 -70.5110199143328 8748
2 58 0.000108798 "CAMINO EL HUINGANAL ALT. 3500" -33.3355802578803 -70.5076471123861 8757
2 59 0.000106508 "PADRE ARTEAGA / EL RODEO" -33.3516086528579 -70.5104272657162 330
2 60 0.000106167 "AV. LAS CONDES / RAUL LABBE" -33.3621379782214 -70.4936496693248 4301
2 61 0.00010387 "AV. PDTE. KENNEDY / AV. VESPUCIO" -33.4055338839725 -70.5860484554238 2739
2 62 0.000101677 "PARADA 10 / (M) ESCUELA MILITAR" -33.4143692952867 -70.5848433567052 482
2 63 9.79286e-05 "CAROL URZUA / AV. LAS CONDES" -33.4050269811273 -70.5577275880011 363
2 64 9.53887e-05 "PARADA 4 / MALL PARQUE ARAUCO" -33.3996509430943 -70.5763723161499 1966
2 65 9.35816e-05 "PARADA 2 / MALL ALTO LAS CONDES" -33.3891555090299 -70.5475537309225 479
2 66 9.34431e-05 "AV. PASEO PIE ANDINO ALT. 4500" -33.3267829488632 -70.5116961173405 8747
2 67 9.21879e-05 "SENDA 15 SUR / CIRCUNVALACION" -33.3589371147158 -70.501064206736 2390
2 68 9.10195e-05 "LAS TRANQUERAS / AV. PDTE. KENNEDY" -33.3922274488232 -70.553596536371 2744
2 69 8.57524e-05 "PAUL KLEE / AV. LAS CONDES" -33.4010732788166 -70.5544206156089 364
2 70 8.19827e-05 "CANAVERAL / CHARLES HAMILTON" -33.3909948011657 -70.5410712565337 2004
2 71 7.78046e-05 "CRUZ DEL SUR / NEVERIA" -33.4158441264189 -70.5830527382993 2415
2 72 7.56626e-05 "APACHES / AV. PDTE. KENNEDY" -33.3911882387383 -70.5508795542824 1443
2 73 7.45918e-05 "RAUL LABBE ALT. 14700" -33.3625841141406 -70.5000305865361 2383
2 74 6.58596e-05 "ESTADIO PALESTINO" -33.3880244717373 -70.5442332577512 2732
2 75 6.47812e-05 "ROBLES / PADRE ALFREDO ARTEAGA" -33.3606852228817 -70.5093696410245 1991
2 76 6.32066e-05 "LAS VERBENAS / GILBERTO FUENZALIDA" -33.3890769143803 -70.5451764315342 2719
2 77 6.21194e-05 "JUAN MONTALVO / AV. LAS CONDES" -33.4063864670717 -70.5600637123338 483
